Temperature,Humidity,Heart_rate,Swim_angle,Label
30,344,72,332,Abnormal Swim-Angle
32,388,69,316,Abnormal Swim-Angle
34,381,65,217,Normal
40,348,69,226,Abnormal Temperature
35,483,68,239,Abnormal Humidity
35,309,75,213,Abnormal Heart-Rate
29,325,72,347,Abnormal Swim-Angle
33,359,68,399,Abnormal Swim-Angle
30,423,69,208,Abnormal Humidity
37,304,72,293,Abnormal Temperature
31,369,85,236,Abnormal Heart-Rate
31,306,80,210,Abnormal Heart-Rate
36,382,69,234,Abnormal Temperature
32,375,74,247,Abnormal Heart-Rate
30,397,84,292,Abnormal Heart-Rate
29,343,67,214,Normal
34,349,70,393,Abnormal Swim-Angle
40,392,68,261,Abnormal Temperature
29,347,67,202,Normal
28,340,70,212,Normal
28,302,84,277,Abnormal Heart-Rate
31,344,65,205,Normal
34,395,72,380,Abnormal Swim-Angle
29,453,65,257,Abnormal Humidity
30,349,68,324,Abnormal Swim-Angle
30,391,69,314,Abnormal Swim-Angle
37,391,68,283,Abnormal Temperature
39,301,65,223,Abnormal Temperature
32,361,78,274,Abnormal Heart-Rate
32,328,68,346,Abnormal Swim-Angle
29,350,71,305,Abnormal Swim-Angle
30,385,85,251,Abnormal Heart-Rate
29,447,70,260,Abnormal Humidity
29,355,68,344,Abnormal Swim-Angle
39,362,66,215,Abnormal Temperature
36,350,70,244,Abnormal Temperature
34,317,75,236,Abnormal Heart-Rate
38,343,70,274,Abnormal Temperature
32,318,68,324,Abnormal Swim-Angle
30,378,71,392,Abnormal Swim-Angle
30,379,81,217,Abnormal Heart-Rate
36,368,69,252,Abnormal Temperature
33,389,82,245,Abnormal Heart-Rate
35,348,72,369,Abnormal Swim-Angle
35,345,72,371,Abnormal Swim-Angle
28,307,69,207,Normal
34,319,65,291,Normal
37,335,69,264,Abnormal Temperature
32,485,67,300,Abnormal Humidity
32,301,69,270,Normal
33,395,79,283,Abnormal Heart-Rate
36,349,65,231,Abnormal Temperature
33,336,69,374,Abnormal Swim-Angle
31,400,69,390,Abnormal Swim-Angle
28,317,72,311,Abnormal Swim-Angle
32,371,70,297,Normal
32,383,68,395,Abnormal Swim-Angle
34,393,72,214,Normal
30,362,72,377,Abnormal Swim-Angle
33,309,68,312,Abnormal Swim-Angle
34,337,71,228,Normal
35,331,67,261,Normal
33,315,73,263,Abnormal Heart-Rate
33,489,72,285,Abnormal Humidity
36,339,72,263,Abnormal Temperature
32,323,74,266,Abnormal Heart-Rate
34,414,66,201,Abnormal Humidity
41,318,70,213,Abnormal Temperature
34,399,67,245,Normal
31,390,82,228,Abnormal Heart-Rate
33,391,84,252,Abnormal Heart-Rate
35,334,67,266,Normal
35,328,72,337,Abnormal Swim-Angle
38,328,68,255,Abnormal Temperature
37,321,67,238,Abnormal Temperature
35,390,72,220,Normal
35,389,68,226,Normal
35,352,72,376,Abnormal Swim-Angle
35,331,68,397,Abnormal Swim-Angle
35,395,65,278,Abnormal Temperature
30,313,78,250,Abnormal Heart-Rate
29,335,66,213,Normal
31,371,67,211,Normal
31,359,78,276,Abnormal Heart-Rate
29,328,71,261,Normal
32,453,72,286,Abnormal Humidity
30,318,70,369,Abnormal Swim-Angle
29,426,72,272,Abnormal Humidity
28,372,76,223,Abnormal Heart-Rate
30,397,69,343,Abnormal Swim-Angle
35,457,65,281,Abnormal Humidity
30,307,82,208,Abnormal Heart-Rate
32,332,68,391,Abnormal Swim-Angle
30,399,75,272,Abnormal Heart-Rate
31,430,71,254,Abnormal Humidity
29,320,72,389,Abnormal Swim-Angle
37,305,68,234,Abnormal Temperature
29,473,67,201,Abnormal Humidity
33,385,68,394,Abnormal Swim-Angle
32,301,65,232,Normal
30,316,69,221,Normal
34,493,70,295,Abnormal Humidity
28,387,68,391,Abnormal Swim-Angle
29,406,68,262,Abnormal Humidity
30,390,72,268,Normal
29,343,68,382,Abnormal Swim-Angle
29,313,76,252,Abnormal Heart-Rate
30,379,74,200,Abnormal Heart-Rate
32,378,71,397,Abnormal Swim-Angle
38,374,70,216,Abnormal Temperature
34,460,72,257,Abnormal Humidity
36,375,72,222,Abnormal Temperature
32,328,71,363,Abnormal Swim-Angle
32,361,70,237,Normal
35,305,68,394,Abnormal Swim-Angle
35,429,68,232,Abnormal Humidity
33,424,68,231,Abnormal Humidity
31,408,69,237,Abnormal Humidity
29,331,71,379,Abnormal Swim-Angle
30,368,70,207,Normal
31,338,81,228,Abnormal Heart-Rate
30,301,69,259,Normal
28,378,71,396,Abnormal Swim-Angle
32,381,80,200,Abnormal Heart-Rate
28,353,70,371,Abnormal Swim-Angle
35,392,65,248,Abnormal Temperature
28,381,67,229,Normal
35,490,69,222,Abnormal Humidity
34,464,71,215,Abnormal Humidity
34,384,68,268,Normal
35,336,66,237,Abnormal Temperature
31,462,71,235,Abnormal Humidity
35,313,80,261,Abnormal Heart-Rate
31,371,77,278,Abnormal Heart-Rate
33,329,71,398,Abnormal Swim-Angle
28,366,65,214,Normal
29,316,69,320,Abnormal Swim-Angle
35,322,84,283,Abnormal Heart-Rate
30,374,82,294,Abnormal Heart-Rate
37,383,72,219,Abnormal Temperature
28,341,71,391,Abnormal Swim-Angle
30,433,65,219,Abnormal Humidity
28,329,76,236,Abnormal Heart-Rate
28,315,68,262,Normal
31,477,65,200,Abnormal Humidity
33,344,73,268,Abnormal Heart-Rate
38,359,70,293,Abnormal Temperature
32,416,69,209,Abnormal Humidity
30,449,66,236,Abnormal Humidity
38,379,67,273,Abnormal Temperature
35,391,65,267,Abnormal Temperature
32,346,65,271,Normal
32,356,79,300,Abnormal Heart-Rate
33,366,75,259,Abnormal Heart-Rate
32,308,83,237,Abnormal Heart-Rate
33,329,78,282,Abnormal Heart-Rate
33,368,72,255,Normal
28,374,84,259,Abnormal Heart-Rate
33,304,84,230,Abnormal Heart-Rate
30,440,72,242,Abnormal Humidity
32,330,72,283,Normal
34,324,65,289,Normal
30,420,72,209,Abnormal Humidity
31,301,72,392,Abnormal Swim-Angle
34,308,71,398,Abnormal Swim-Angle
32,405,66,285,Abnormal Humidity
39,311,72,266,Abnormal Temperature
30,377,81,263,Abnormal Heart-Rate
28,346,66,279,Normal
35,380,68,266,Abnormal Temperature
29,370,84,282,Abnormal Heart-Rate
29,315,68,354,Abnormal Swim-Angle
33,483,66,288,Abnormal Humidity
36,346,71,231,Abnormal Temperature
35,372,70,208,Normal
33,376,68,361,Abnormal Swim-Angle
28,359,83,276,Abnormal Heart-Rate
28,394,69,369,Abnormal Swim-Angle
35,307,71,309,Abnormal Swim-Angle
35,389,77,230,Abnormal Heart-Rate
32,383,84,217,Abnormal Heart-Rate
31,372,84,277,Abnormal Heart-Rate
34,352,72,271,Normal
34,483,68,279,Abnormal Humidity
31,344,71,256,Normal
28,393,69,257,Normal
35,313,73,227,Abnormal Heart-Rate
37,352,69,299,Abnormal Temperature
28,435,66,201,Abnormal Humidity
36,389,69,287,Abnormal Temperature
35,317,65,298,Normal
35,303,72,326,Abnormal Swim-Angle
33,319,72,256,Normal
28,354,70,330,Abnormal Swim-Angle
36,388,66,250,Abnormal Temperature
29,427,65,228,Abnormal Humidity
32,404,65,291,Abnormal Humidity
32,360,69,332,Abnormal Swim-Angle
36,346,70,247,Abnormal Temperature
32,448,67,210,Abnormal Humidity
35,319,65,265,Normal
35,320,69,325,Abnormal Swim-Angle
37,314,65,232,Abnormal Temperature
33,499,70,214,Abnormal Humidity
31,416,69,289,Abnormal Humidity
38,307,67,246,Abnormal Temperature
28,488,65,251,Abnormal Humidity
33,402,71,280,Abnormal Humidity
29,419,66,215,Abnormal Humidity
34,478,71,236,Abnormal Humidity
32,357,75,262,Abnormal Heart-Rate
35,355,67,258,Normal
31,335,67,288,Normal
42,381,70,278,Abnormal Temperature
37,317,66,300,Abnormal Temperature
37,308,70,214,Abnormal Temperature
32,388,69,323,Abnormal Swim-Angle
32,377,84,257,Abnormal Heart-Rate
40,323,65,212,Abnormal Temperature
34,442,65,283,Abnormal Humidity
36,372,71,240,Abnormal Temperature
32,321,65,266,Normal
33,460,72,251,Abnormal Humidity
34,414,72,238,Abnormal Humidity
34,303,80,220,Abnormal Heart-Rate
29,404,68,272,Abnormal Humidity
31,307,80,239,Abnormal Heart-Rate
33,354,69,375,Abnormal Swim-Angle
31,461,72,216,Abnormal Humidity
35,347,69,235,Normal
28,338,70,241,Normal
41,373,65,252,Abnormal Temperature
30,303,65,226,Normal
31,420,70,209,Abnormal Humidity
35,466,67,245,Abnormal Humidity
30,486,68,291,Abnormal Humidity
31,445,66,267,Abnormal Humidity
29,384,71,287,Normal
30,348,65,240,Normal
35,348,72,363,Abnormal Swim-Angle
32,302,78,296,Abnormal Heart-Rate
29,329,68,257,Normal
34,372,82,233,Abnormal Heart-Rate
31,393,71,319,Abnormal Swim-Angle
32,391,72,301,Abnormal Swim-Angle
32,340,70,371,Abnormal Swim-Angle
35,494,69,258,Abnormal Humidity
31,400,71,302,Abnormal Swim-Angle
31,346,68,352,Abnormal Swim-Angle
34,488,65,224,Abnormal Humidity
34,384,65,209,Normal
38,394,70,208,Abnormal Temperature
29,398,68,331,Abnormal Swim-Angle
33,467,69,210,Abnormal Humidity
32,376,72,317,Abnormal Swim-Angle
28,370,68,208,Normal
29,400,70,398,Abnormal Swim-Angle
41,331,72,259,Abnormal Temperature
33,385,71,347,Abnormal Swim-Angle
32,365,71,237,Normal
34,431,71,233,Abnormal Humidity
34,390,71,330,Abnormal Swim-Angle
28,389,72,275,Normal
30,338,75,246,Abnormal Heart-Rate
28,390,71,293,Normal
34,422,72,300,Abnormal Humidity
29,319,75,270,Abnormal Heart-Rate
39,301,69,238,Abnormal Temperature
30,460,72,290,Abnormal Humidity
33,316,66,221,Normal
34,356,72,382,Abnormal Swim-Angle
30,456,69,293,Abnormal Humidity
32,383,70,369,Abnormal Swim-Angle
33,330,70,346,Abnormal Swim-Angle
29,421,69,256,Abnormal Humidity
29,380,83,292,Abnormal Heart-Rate
42,400,66,242,Abnormal Temperature
28,396,71,391,Abnormal Swim-Angle
29,426,72,263,Abnormal Humidity
36,313,70,284,Abnormal Temperature
37,328,65,262,Abnormal Temperature
42,304,72,232,Abnormal Temperature
40,301,68,209,Abnormal Temperature
28,400,69,348,Abnormal Swim-Angle
29,382,70,382,Abnormal Swim-Angle
34,376,78,238,Abnormal Heart-Rate
31,335,65,243,Normal
31,326,79,237,Abnormal Heart-Rate
35,346,69,365,Abnormal Swim-Angle
41,349,69,257,Abnormal Temperature
28,371,68,227,Normal
30,499,72,221,Abnormal Humidity
29,301,72,379,Abnormal Swim-Angle
28,368,74,267,Abnormal Heart-Rate
29,386,69,323,Abnormal Swim-Angle
33,493,71,258,Abnormal Humidity
32,335,71,376,Abnormal Swim-Angle
34,416,66,228,Abnormal Humidity
30,394,68,376,Abnormal Swim-Angle
30,387,71,244,Normal
34,387,72,318,Abnormal Swim-Angle
35,481,72,234,Abnormal Humidity
34,442,66,222,Abnormal Humidity
28,475,70,207,Abnormal Humidity
35,355,68,265,Normal
34,479,67,279,Abnormal Humidity
29,380,71,362,Abnormal Swim-Angle
35,343,71,338,Abnormal Swim-Angle
31,313,71,229,Normal
29,342,71,349,Abnormal Swim-Angle
34,347,74,276,Abnormal Heart-Rate
29,427,70,275,Abnormal Humidity
34,317,72,311,Abnormal Swim-Angle
32,370,71,297,Normal
30,350,69,281,Normal
36,304,72,298,Abnormal Temperature
31,328,76,210,Abnormal Heart-Rate
35,416,65,277,Abnormal Humidity
42,334,65,297,Abnormal Temperature
33,352,65,228,Normal
34,377,67,210,Normal
37,300,69,229,Abnormal Temperature
30,371,70,301,Abnormal Swim-Angle
30,361,69,397,Abnormal Swim-Angle
33,496,70,282,Abnormal Humidity
33,332,74,258,Abnormal Heart-Rate
29,381,78,222,Abnormal Heart-Rate
30,377,82,282,Abnormal Heart-Rate
29,363,72,220,Normal
41,331,67,255,Abnormal Temperature
35,313,66,235,Abnormal Temperature
31,468,67,212,Abnormal Humidity
30,392,65,297,Normal
33,348,68,380,Abnormal Swim-Angle
33,306,82,241,Abnormal Heart-Rate
29,386,77,220,Abnormal Heart-Rate
40,399,70,214,Abnormal Temperature
32,386,68,339,Abnormal Swim-Angle
40,311,70,214,Abnormal Temperature
28,461,72,235,Abnormal Humidity
34,449,65,261,Abnormal Humidity
34,316,78,300,Abnormal Heart-Rate
30,396,79,207,Abnormal Heart-Rate
32,475,72,244,Abnormal Humidity
32,301,69,248,Normal
34,377,70,369,Abnormal Swim-Angle
37,308,70,253,Abnormal Temperature
29,370,71,242,Normal
31,325,65,261,Normal
33,310,68,286,Normal
40,368,69,293,Abnormal Temperature
29,342,72,376,Abnormal Swim-Angle
35,308,72,276,Normal
32,471,68,298,Abnormal Humidity
35,368,69,221,Abnormal Temperature
35,468,71,298,Abnormal Humidity
42,396,66,298,Abnormal Temperature
34,348,71,233,Normal
31,310,69,396,Abnormal Swim-Angle
29,497,69,230,Abnormal Humidity
34,361,66,294,Normal
28,349,69,242,Normal
33,303,73,209,Abnormal Heart-Rate
37,349,69,229,Abnormal Temperature
31,467,69,299,Abnormal Humidity
28,344,67,229,Normal
29,311,71,392,Abnormal Swim-Angle
35,302,72,200,Abnormal Temperature
37,341,68,235,Abnormal Temperature
40,310,67,204,Abnormal Temperature
30,370,78,277,Abnormal Heart-Rate
29,354,68,220,Normal
34,332,74,202,Abnormal Heart-Rate
32,362,68,344,Abnormal Swim-Angle
42,325,72,269,Abnormal Temperature
35,325,82,223,Abnormal Heart-Rate
41,395,72,252,Abnormal Temperature
29,467,66,205,Abnormal Humidity
33,331,69,307,Abnormal Swim-Angle
39,362,67,229,Abnormal Temperature
28,385,85,263,Abnormal Heart-Rate
42,349,70,297,Abnormal Temperature
37,308,66,249,Abnormal Temperature
28,429,69,235,Abnormal Humidity
41,358,70,210,Abnormal Temperature
35,500,67,220,Abnormal Humidity
35,321,72,302,Abnormal Swim-Angle
35,496,67,238,Abnormal Humidity
32,318,72,331,Abnormal Swim-Angle
28,459,67,226,Abnormal Humidity
29,307,71,310,Abnormal Swim-Angle
30,329,70,334,Abnormal Swim-Angle
32,441,65,249,Abnormal Humidity
32,320,65,268,Normal
33,497,68,261,Abnormal Humidity
40,302,65,201,Abnormal Temperature
30,385,66,253,Normal
31,336,68,347,Abnormal Swim-Angle
28,320,72,336,Abnormal Swim-Angle
30,333,72,379,Abnormal Swim-Angle
29,357,79,272,Abnormal Heart-Rate
33,385,72,263,Normal
34,366,75,236,Abnormal Heart-Rate
33,308,72,318,Abnormal Swim-Angle
34,455,72,225,Abnormal Humidity
33,338,68,382,Abnormal Swim-Angle
37,354,66,296,Abnormal Temperature
28,341,83,281,Abnormal Heart-Rate
40,395,65,268,Abnormal Temperature
32,388,78,295,Abnormal Heart-Rate
29,340,84,228,Abnormal Heart-Rate
29,413,71,215,Abnormal Humidity
29,317,72,397,Abnormal Swim-Angle
30,449,67,234,Abnormal Humidity
31,344,69,368,Abnormal Swim-Angle
28,304,82,281,Abnormal Heart-Rate
34,477,68,239,Abnormal Humidity
34,340,82,216,Abnormal Heart-Rate
32,309,83,287,Abnormal Heart-Rate
28,356,71,300,Abnormal Swim-Angle
28,429,67,229,Abnormal Humidity
30,351,69,345,Abnormal Swim-Angle
28,390,81,277,Abnormal Heart-Rate
34,444,72,203,Abnormal Humidity
29,303,70,220,Normal
28,438,66,214,Abnormal Humidity
34,327,72,243,Normal
28,470,65,278,Abnormal Humidity
40,310,68,225,Abnormal Temperature
34,322,83,237,Abnormal Heart-Rate
35,385,70,221,Normal
29,488,68,241,Abnormal Humidity
33,344,65,253,Normal
29,454,66,213,Abnormal Humidity
32,394,68,201,Normal
37,307,66,220,Abnormal Temperature
34,488,67,203,Abnormal Humidity
35,318,66,297,Abnormal Temperature
32,366,68,302,Abnormal Swim-Angle
35,302,65,253,Normal
33,385,76,203,Abnormal Heart-Rate
29,478,71,235,Abnormal Humidity
36,398,70,233,Abnormal Temperature
29,407,72,215,Abnormal Humidity
33,466,69,300,Abnormal Humidity
32,379,72,316,Abnormal Swim-Angle
32,389,70,329,Abnormal Swim-Angle
29,369,84,264,Abnormal Heart-Rate
29,337,71,392,Abnormal Swim-Angle
30,363,70,253,Normal
31,311,71,247,Normal
36,343,68,281,Abnormal Temperature
28,311,69,338,Abnormal Swim-Angle
39,323,68,287,Abnormal Temperature
33,417,67,239,Abnormal Humidity
29,340,69,295,Normal
32,392,67,289,Normal
29,316,81,214,Abnormal Heart-Rate
35,368,68,243,Abnormal Temperature
35,315,72,300,Abnormal Temperature
30,494,71,291,Abnormal Humidity
32,437,69,229,Abnormal Humidity
31,328,70,345,Abnormal Swim-Angle
31,442,72,276,Abnormal Humidity
31,359,70,202,Normal
40,324,70,229,Abnormal Temperature
31,327,72,386,Abnormal Swim-Angle
29,347,78,275,Abnormal Heart-Rate
29,467,68,250,Abnormal Humidity
29,322,84,269,Abnormal Heart-Rate
35,487,67,225,Abnormal Humidity
40,397,68,212,Abnormal Temperature
35,348,72,380,Abnormal Swim-Angle
31,348,72,307,Abnormal Swim-Angle
34,407,71,272,Abnormal Humidity
32,385,68,359,Abnormal Swim-Angle
32,450,69,259,Abnormal Humidity
32,354,67,271,Normal
32,416,71,253,Abnormal Humidity
31,483,67,213,Abnormal Humidity
34,398,78,285,Abnormal Heart-Rate
30,351,67,286,Normal
31,329,71,385,Abnormal Swim-Angle
33,463,66,249,Abnormal Humidity
35,383,81,294,Abnormal Heart-Rate
37,379,69,239,Abnormal Temperature
30,364,72,214,Normal
35,489,65,223,Abnormal Humidity
33,395,70,240,Normal
38,307,72,289,Abnormal Temperature
29,315,69,298,Normal
32,414,68,256,Abnormal Humidity
41,376,65,259,Abnormal Temperature
29,480,72,243,Abnormal Humidity
35,344,72,364,Abnormal Swim-Angle
35,368,69,294,Normal
34,310,67,240,Normal
37,335,69,239,Abnormal Temperature
29,324,74,284,Abnormal Heart-Rate
30,320,65,242,Normal
38,361,70,250,Abnormal Temperature
32,364,71,394,Abnormal Swim-Angle
35,325,65,277,Normal
31,382,71,246,Normal
35,315,70,312,Abnormal Swim-Angle
33,481,65,204,Abnormal Humidity
33,466,65,279,Abnormal Humidity
32,485,68,273,Abnormal Humidity
31,322,69,374,Abnormal Swim-Angle
35,336,68,272,Abnormal Temperature
33,304,72,364,Abnormal Swim-Angle
31,342,82,243,Abnormal Heart-Rate
33,438,66,236,Abnormal Humidity
37,383,72,277,Abnormal Temperature
31,408,72,279,Abnormal Humidity
35,447,65,268,Abnormal Humidity
33,350,68,362,Abnormal Swim-Angle
39,303,67,255,Abnormal Temperature
35,400,69,369,Abnormal Swim-Angle
34,341,65,231,Normal
30,381,77,295,Abnormal Heart-Rate
33,397,84,220,Abnormal Heart-Rate
32,372,66,227,Normal
35,314,83,229,Abnormal Heart-Rate
30,300,67,204,Normal
29,307,67,264,Normal
35,455,72,253,Abnormal Humidity
34,450,67,266,Abnormal Humidity
37,397,68,220,Abnormal Temperature
30,363,72,397,Abnormal Swim-Angle
29,399,85,228,Abnormal Heart-Rate
41,392,65,244,Abnormal Temperature
35,422,71,261,Abnormal Humidity
42,350,69,244,Abnormal Temperature
28,384,65,251,Normal
29,379,65,256,Normal
32,304,70,303,Abnormal Swim-Angle
28,326,71,240,Normal
31,318,72,334,Abnormal Swim-Angle
35,460,69,213,Abnormal Humidity
33,336,67,256,Normal
35,386,75,246,Abnormal Heart-Rate
42,362,68,267,Abnormal Temperature
42,345,69,283,Abnormal Temperature
34,345,72,342,Abnormal Swim-Angle
32,386,70,268,Normal
32,311,72,342,Abnormal Swim-Angle
35,407,71,218,Abnormal Humidity
35,383,77,235,Abnormal Heart-Rate
31,416,70,229,Abnormal Humidity
37,327,72,247,Abnormal Temperature
36,318,65,215,Abnormal Temperature
34,341,85,207,Abnormal Heart-Rate
32,313,77,248,Abnormal Heart-Rate
32,374,72,379,Abnormal Swim-Angle
28,306,66,282,Normal
30,484,65,293,Abnormal Humidity
38,302,67,294,Abnormal Temperature
28,365,68,337,Abnormal Swim-Angle
35,350,66,270,Abnormal Temperature
34,327,71,400,Abnormal Swim-Angle
30,371,66,229,Normal
33,349,73,267,Abnormal Heart-Rate
33,389,71,275,Normal
35,300,72,289,Abnormal Temperature
28,326,70,233,Normal
34,306,69,356,Abnormal Swim-Angle
30,486,68,280,Abnormal Humidity
33,335,69,205,Normal
29,409,66,219,Abnormal Humidity
42,328,66,223,Abnormal Temperature
32,399,68,273,Normal
32,429,65,215,Abnormal Humidity
32,335,65,220,Normal
31,478,71,242,Abnormal Humidity
33,319,72,376,Abnormal Swim-Angle
30,500,67,243,Abnormal Humidity
33,346,70,311,Abnormal Swim-Angle
34,300,70,364,Abnormal Swim-Angle
42,301,68,237,Abnormal Temperature
28,424,67,221,Abnormal Humidity
37,347,72,203,Abnormal Temperature
34,310,81,225,Abnormal Heart-Rate
30,324,66,300,Normal
34,318,72,385,Abnormal Swim-Angle
30,494,67,200,Abnormal Humidity
33,345,76,227,Abnormal Heart-Rate
31,397,74,235,Abnormal Heart-Rate
35,300,65,273,Normal
33,475,65,270,Abnormal Humidity
42,324,67,264,Abnormal Temperature
40,378,70,256,Abnormal Temperature
32,374,67,208,Normal
34,366,68,271,Normal
29,369,77,241,Abnormal Heart-Rate
31,415,69,240,Abnormal Humidity
36,372,69,271,Abnormal Temperature
30,384,68,314,Abnormal Swim-Angle
41,321,69,268,Abnormal Temperature
35,379,79,285,Abnormal Heart-Rate
32,316,69,365,Abnormal Swim-Angle
30,359,72,381,Abnormal Swim-Angle
35,397,68,370,Abnormal Swim-Angle
33,435,69,206,Abnormal Humidity
34,358,67,245,Normal
28,379,68,396,Abnormal Swim-Angle
40,336,66,269,Abnormal Temperature
31,475,69,282,Abnormal Humidity
32,380,83,283,Abnormal Heart-Rate
31,364,72,294,Normal
29,342,72,254,Normal
32,402,70,266,Abnormal Humidity
28,362,73,275,Abnormal Heart-Rate
35,309,74,278,Abnormal Heart-Rate
35,312,83,269,Abnormal Heart-Rate
35,338,68,389,Abnormal Swim-Angle
32,446,71,252,Abnormal Humidity
30,397,72,274,Normal
30,414,70,214,Abnormal Humidity
35,452,67,204,Abnormal Humidity
40,399,67,231,Abnormal Temperature
32,360,71,390,Abnormal Swim-Angle
29,393,70,337,Abnormal Swim-Angle
28,317,79,254,Abnormal Heart-Rate
37,311,66,212,Abnormal Temperature
35,317,70,313,Abnormal Swim-Angle
32,336,70,351,Abnormal Swim-Angle
33,387,72,353,Abnormal Swim-Angle
34,331,75,222,Abnormal Heart-Rate
33,380,78,220,Abnormal Heart-Rate
32,315,83,266,Abnormal Heart-Rate
28,411,69,237,Abnormal Humidity
33,308,72,353,Abnormal Swim-Angle
29,355,69,217,Normal
39,338,72,214,Abnormal Temperature
33,386,83,289,Abnormal Heart-Rate
34,321,72,355,Abnormal Swim-Angle
37,357,71,271,Abnormal Temperature
28,369,70,378,Abnormal Swim-Angle
31,346,69,322,Abnormal Swim-Angle
28,323,67,217,Normal
34,372,69,308,Abnormal Swim-Angle
28,361,81,247,Abnormal Heart-Rate
34,340,70,217,Normal
41,370,70,205,Abnormal Temperature
29,367,72,279,Normal
32,314,70,353,Abnormal Swim-Angle
31,364,65,270,Normal
41,300,67,243,Abnormal Temperature
29,417,68,225,Abnormal Humidity
29,362,73,286,Abnormal Heart-Rate
32,327,69,268,Normal
33,320,69,241,Normal
33,347,66,298,Normal
42,355,69,296,Abnormal Temperature
38,360,66,255,Abnormal Temperature
42,386,67,236,Abnormal Temperature
34,354,76,297,Abnormal Heart-Rate
33,489,67,247,Abnormal Humidity
35,328,70,207,Abnormal Temperature
41,360,70,243,Abnormal Temperature
29,321,75,295,Abnormal Heart-Rate
28,375,73,290,Abnormal Heart-Rate
33,447,69,234,Abnormal Humidity
33,394,73,200,Abnormal Heart-Rate
34,484,72,280,Abnormal Humidity
35,309,68,201,Abnormal Temperature
40,359,68,207,Abnormal Temperature
